,Company,Location,Date,Job_Title,Subspecialty,Years_Experience,Total_Comp
1987,Microsoft,"Redmond, WA", 3/14/19,62,Windows,,"$195,000"
1988,Amazon,"Seattle, WA", 3/14/19,L6,Ehs,,"$210,000"
1989,Rally Health,"San Francisco, CA", 3/13/19,Sr.,Healthcare,,"$180,000"
1990,Microsoft,"Redmond, WA", 3/13/19,63,Enterprise products,,"$150,000"
1991,Amazon,"Seattle, WA", 3/13/19,L5,Full Stack,,"$160,000"
1992,Amazon,"Sunnyvale, CA", 3/12/19,L6,Android,,"$180,000"
1993,Amazon,"Seattle, WA", 3/12/19,L6,iOS,,"$225,000"
1994,Booking.com,"Amsterdam, NH, Netherlands", 3/12/19,Senior Product Manager,consumer,,"$120,000"
1995,Microsoft,"Seattle, WA", 3/12/19,60,Data,,"$170,000"
1996,Facebook,"Menlo Park, CA", 3/11/19,L5 Product Manager,Mobile (iOS + Android),,"$282,000"
1997,Expedia,"Seattle, WA", 3/11/19,N,Distributed Systems (Back-End),,"$290,000"
1998,HomeAway,"Seattle, WA", 3/11/19,Director,API Development (Back-End),,"$290,000"
1999,Twitter,"San Francisco, CA", 3/11/19,PM I,Product,,"$180,000"
2000,Apple,"Sunnyvale, CA", 3/10/19,IC5,IS&T,,"$265,000"
2001,IBM,"Chicago, IL", 3/10/19,10,Offering Management,,"$244,000"
2002,Amazon,"Seattle, W",| 3/9/19,L6,iOS,,"$230,000"
2003,Amazon,"Seattle, W",| 3/8/19,L6,Distributed Systems (Back-End),,"$254,000"
2004,Microsoft,"Redmond, W",| 3/8/19,PM 1,ML / AI,,"$164,000"
2005,Amazon,"Seattle, W",| 3/7/19,L5,pm,,"$106,000"
2006,Hulu,"Seattle, W",| 3/7/19,Senior,Other,,"$220,000"
2007,Amazon,"Seattle, W",| 3/6/19,L6,ML / AI,,"$420,000"
2008,Microsoft,"Seattle, W",| 3/6/19,67,Privacy,,"$450,000"
2009,Microsoft,"Bellevue, W",| 3/6/19,65,ML / AI,,"$450,000"
2010,Facebook,"Menlo Park, C",| 3/6/19,L6 Product Manager,Full Stack,,"$435,000"
2011,Google,"Mountain View, C",| 3/5/19,PM 2,ML / AI,,"$340,000"
2012,Microsoft,"Seattle, W",| 3/5/19,61,Distributed Systems (Back-End),,"$169,000"
2013,Groupon,"Seattle, W",| 3/4/19,Director,iOS,,"$240,000"
2014,Microsoft,"San Francisco, C",| 3/3/19,65,Mobile (iOS + Android),,"$350,000"
2015,Google,"New York, N",| 3/3/19,7,Mobile (iOS + Android),,"$500,000"
2016,eBay,"Sunnyvale, C",| 3/2/19,25,Product Management,,"$230,000"
2017,eBay,"Sunnyvale, C",| 3/2/19,MTS 1,Product Management,,"$230,000"
2018,Intuit,"Mountain View, C",| 3/2/19,Senior PM,General,,"$270,000"
2019,Amazon,"Denver, C",| 3/1/19,L5,API Development (Back-End),,"$300,000"
2020,Salesforce,"San Francisco, C",| 3/1/19,Director,Marketing,,"$300,000"
2021,Micron Technology,"Boise, ID", 2/28/19,M2,Semiconductors,,"$320,000"
2022,Microsoft,"Seattle, WA", 2/28/19,63,Full Stack,,"$200,000"
2023,Amazon,"Seattle, WA", 2/28/19,Senior Product Manager,ALEXA,,"$220,000"
2024,Amazon,"Seattle, WA", 2/28/19,L7,iOS,,"$895,000"
2025,Uber,"San Francisco, CA", 2/28/19,Group Product Manager,Full Stack,,"$810,000"
2026,Microsoft,"Redmond, WA", 2/27/19,60,Full Stack,,"$158,000"
2027,Google,"Mountain View, CA", 2/27/19,L7,Full Stack,,"$400,000"
2028,Disney,"Los Angeles, CA", 2/27/19,Senior,ML / AI,,"$200,000"
2029,Adobe,"San Francisco, CA", 2/25/19,L3,Full Stack,,"$205,000"
2030,VMware,"Palo Alto, CA", 2/23/19,P4,Operating system,,"$250,000"
2031,Dropbox,"Seattle, WA", 2/23/19,L4,Web Development (Front-End),,"$330,000"
2032,Google,"Seattle, WA", 2/23/19,7,Security,,"$740,000"
2033,Zynga,"San Diego, CA", 2/21/19,Director,Mobile (iOS + Android),,"$250,000"
2034,Google,"Seattle, WA", 2/21/19,L4,Android,,"$307,000"
2035,Amazon,"Seattle, WA", 2/20/19,L7,Compute,,"$401,000"
2036,EY,"Bangalore, KA, India", 2/15/19,Associate Director,Product,,"$90,000"
2037,VMware,"Palo Alto, CA", 2/15/19,Group Product Line Manager,DevOps,,"$280,000"
2038,Uber,"San Francisco, CA", 2/14/19,3,iOS,,"$60,000"
2039,DocuSign,"Chicago, IL", 2/14/19,P4,Full Stack,,"$178,000"
2040,Google,"Mountain View, CA", 2/13/19,L5,iOS,,"$300,000"
2041,Groupon,"San Francisco, CA", 2/13/19,L3,Business,,"$192,000"
2042,Microsoft,"Seattle, WA", 2/10/19,65,None,,"$300,000"
2043,Google,"Mountain View, C",| 2/8/19,L7,Distributed Systems (Back-End),,"$415,000"
2044,Google,"Kirkland, W",| 2/7/19,L4,Product Management,,"$287,000"
2045,Google,"Kirkland, W",| 2/7/19,L4,Product Management,,"$287,000"
2046,Google,"New York, N",| 2/7/19,L4,Product Management,,"$291,000"
2047,Dropbox,"San Francisco, C",| 2/7/19,IC3,Full Stack,,"$313,000"
2048,Microsoft,"Redmond, W",| 2/6/19,63,ML / AI,,"$222,000"
2049,Splunk,"San Jose, C",| 2/5/19,Principal SWE,Distributed Systems (Back-End),,"$355,000"
2050,Microsoft,"Bellevue, W",| 2/5/19,60,Web Development (Front-End),,"$127,000"
2051,Facebook,"Menlo Park, C",| 2/4/19,L5 Product Manager,Product,,"$308,000"
2052,Snapchat,"Los Angeles, C",| 2/4/19,L1,Product Management,,"$125,000"
2053,LinkedIn,"Mountain View, C",| 2/4/19,Product Manager,Distributed Systems (Back-End),,"$180,000"
2054,LinkedIn,"San Francisco, C",| 2/4/19,Associate Product Manager,Full Stack,,"$220,000"
2055,Groupon,"San Francisco, C",| 2/2/19,Group Product Manager,iOS,,"$381,000"
2056,Amazon,"Seattle, WA", 1/31/19,L7,Full Stack,,"$450,000"
2057,Microsoft,"Redmond, WA", 1/31/19,59,Front-End,,"$155,000"
2058,Workday,"Pleasanton, CA", 1/31/19,Associate Product Manager,Mobile (iOS + Android),,"$110,000"
2059,Splunk,"San Francisco, CA", 1/30/19,Principal,Distributed Systems (Back-End),,"$355,000"
2060,Microsoft,"Redmond, WA", 1/30/19,62,DevOps,,"$182,000"
2061,Dropbox,"San Francisco, CA", 1/30/19,IC4,Dev platform,,"$332,000"
2062,Microsoft,"Hyderabad, TS, India", 1/29/19,62,Unassigned as of now,,"$53,000"
2063,Amazon,"Seattle, WA", 1/29/19,L6,AWS,,"$190,000"
2064,Google,"New York, NY", 1/29/19,L6,ML / AI,,"$300,000"
2065,Amazon,"London, EN, United Kingdom", 1/22/19,L7,Distributed Systems (Back-End),,"$216,000"
2066,Docker,"San Francisco, CA", 1/22/19,L8,Full Stack,,"$596,000"
2067,Docker,"San Francisco, CA", 1/22/19,L8,Full Stack,,"$596,000"
2068,Docker,"San Francisco, CA", 1/22/19,L8,Full Stack,,"$596,000"
2069,Microsoft,"Redmond, WA", 1/21/19,61,Distributed Systems (Back-End),,"$170,000"
2070,Microsoft,"Seattle, WA", 1/19/19,65,ML / AI,,"$315,000"
2071,Google,"Sunnyvale, CA", 1/18/19,L6,Networking,,"$425,000"
2072,Microsoft,"Berkeley, CA", 1/18/19,62,ML / AI,,"$253,000"
2073,Salesforce,"San Francisco, CA", 1/17/19,Director,Security,,"$350,000"
2074,VMware,"Palo Alto, CA", 1/17/19,Director,Infrastructure,,"$350,000"
2075,Samsung,"San Francisco, CA", 1/16/19,Director,Mobile (iOS + Android),,"$280,000"
2076,Workday,"Pleasanton, CA", 1/16/19,P3,Other,,"$184,000"
2077,Groupon,"Palo Alto, CA", 1/15/19,PM 2,Mobile (iOS + Android),,"$150,000"
2078,Amazon,"Seattle, WA", 1/15/19,L6,Distributed Systems (Back-End),,"$250,000"
2079,Amazon,"Seattle, WA", 1/15/19,Senior Product Manager,PM,,"$250,000"
2080,Facebook,"Seattle, WA", 1/14/19,L7,i18n,,"$500,000"
2081,Amazon,"Seattle, WA", 1/13/19,L6,Distributed Systems (Back-End),,"$271,000"
2082,Zynga,"San Diego, CA", 1/13/19,Senior,Mobile (iOS + Android),,"$175,000"
2083,Expedia,"Seattle, WA", 1/12/19,Principal,Distributed Systems (Back-End),,"$250,000"
2084,Microsoft,"Seattle, WA", 1/12/19,64,Payments,,"$170,000"
2085,Amazon,"Seattle, WA", 1/11/19,L6,Hardware,,"$205,000"
2086,Uber,"San Francisco, CA", 1/11/19,L4,iOS,,"$300,000"
2087,eBay,"San Jose, CA", 1/10/19,26,PM,,"$260,000"
2088,eBay,"San Jose, CA", 1/10/19,26,PM,,"$260,000"
2089,eBay,"San Jose, CA", 1/10/19,26,PM,,"$260,000"
2090,Google,"Mountain View, CA", 1/10/19,PM 2,ML / AI,,"$280,000"
2091,Amazon,"Palo Alto, CA", 1/10/19,L7,Tech,,"$355,000"
2092,Google,"San Diego, CA", 1/10/19,Staff,API Development (Back-End),,"$185,000"
2093,eBay,"San Jose, C",| 1/9/19,27,PM,,"$300,000"
2094,Amazon,"Seattle, W",| 1/9/19,L5,Full Stack,,"$230,000"
2095,Google,"New York, N",| 1/8/19,L4,Full Stack,,"$190,000"
2096,Amazon,"Bangalore, KA, Indi",| 1/8/19,L6,Advertising,,"$150,000"
2097,Comcast,"Philadelphia, P",| 1/8/19,Director,Networking,,"$184,000"
2098,Microsoft,"Seattle, W",| 1/8/19,64,Full Stack,,"$350,000"
2099,Indeed,"Seattle, W",| 1/7/19,L2,Full Stack,,"$345,000"
2100,Oracle,"Redwood City, C",| 1/7/19,IC5,Distributed Systems (Back-End),,"$140,000"
2101,Amazon,"Seattle, W",| 1/6/19,L6,iOS,,"$205,000"
2102,Zynga,"San Francisco, C",| 1/4/19,Lead,Growth,,"$190,000"
2103,Expedia,"Seattle, W",| 1/1/19,N,Distributed Systems (Back-End),,"$280,000"
2104,Facebook,"Menlo Park, C",| 1/1/19,E6,Full Stack,,"$450,000"
2105,Adobe,"Austin, TX ",12/31/18,Senior,Full Stack,,"$200,000"
2106,Amazon,"Seattle, WA ",12/29/18,L6,Full Stack,,"$178,000"
2107,Apple,"Cupertino, CA ",12/28/18,Ict4,Product management,,"$280,000"
2108,Microsoft,"Redmond, WA ",12/28/18,PM 1,Cloud,,"$151,000"
2109,Amazon,"Seattle, WA ",12/28/18,L7,Distributed Systems (Back-End),,"$440,000"
2110,Magic Leap,"Plantation Acres, FL ",12/27/18,1,Product Strategy,,"$140,000"
2111,Facebook,"Menlo Park, CA ",12/26/18,L5 Product Manager,PM,,"$276,000"
2112,Amazon,"Seattle, WA ",12/26/18,L6,MBA Post Grad Offer,,"$185,000"
2113,Square,"San Francisco, CA ",12/26/18,L4,API Development (Back-End),,"$210,000"
2114,eBay,"San Jose, CA ",12/25/18,27,all,,"$305,000"
2115,Amazon,"Seattle, WA ",12/25/18,L6,DevOps,,"$177,000"
2116,Qualcomm,"San Diego, CA ",12/25/18,Director,Non Tech,,"$323,000"
2117,Dropbox,"San Francisco, CA ",12/22/18,6,API Development (Back-End),,"$350,000"
2118,Microsoft,"Redmond, WA ",12/22/18,65,Full Stack,,"$253,000"
2119,Microsoft,"Redmond, WA ",12/22/18,65,ML / AI,,"$305,000"
2120,Salesforce,"San Francisco, CA ",12/22/18,VP,Marketing,,"$491,000"
2121,Google,"New York, NY ",12/21/18,L8,Product,,"$844,000"
2122,Google,"Mountain View, CA ",12/20/18,Product Manager 2,Ads,,"$235,000"
2123,Google,"New York, NY ",12/20/18,L6,Security,,"$500,000"
2124,Apple,"Cupertino, CA ",12/19/18,ICT4,iOS,,"$265,000"
2125,Tableau Software,"Seattle, WA ",12/18/18,Product Manager,Full Stack,,"$220,000"
2126,Salesforce,"San Francisco, CA ",12/18/18,Director,Full Stack,,"$321,000"
2127,Box,"Redwood City, CA ",12/17/18,Group Product Manager,Full Stack,,"$260,000"
2128,Microsoft,"Bellevue, WA ",12/16/18,L66,Distributed Systems (Back-End),,"$550,000"
2129,Salesforce,"San Francisco, CA ",12/16/18,Senior Director,Other,,"$360,000"
2130,Facebook,"Menlo Park, CA ",12/13/18,L4 Product Manager,ML / AI,,"$341,000"
2131,Amazon,"New York, NY ",12/13/18,L6,Web Development (Front-End),,"$240,000"
2132,Google,"Austin, TX ",12/13/18,L9 / L10,Cloud,,"$999,000"
2133,Facebook,"Menlo Park, CA ",12/12/18,L4 Product Manager,Generalist,,"$216,000"
2134,Microsoft,"Redmond, WA ",12/12/18,64,Security,,"$239,000"
2135,Amazon,"Seattle, WA", 12/9/18,L6,API Development (Back-End),,"$243,000"
2136,Microsoft,"Redmond, WA", 12/8/18,59,Engineering System,,"$141,000"
2137,Amazon,"Seattle, WA", 12/4/18,L6,Memberships,,"$234,000"
2138,Oracle,"Redwood City, CA,", 12/4/18,Principal Product Manager,Distributed Systems (Back-End),,"$173,000"
2139,Facebook,"Menlo Park, CA", 12/2/18,Rotational Product Manager (RPM),Product,,"$152,000"
2140,Indeed,"Austin, TX ",11/30/18,Senior,Product,,"$180,000"
2141,Intel,"Santa Clara, CA ",11/29/18,Grade 9,Android,,"$210,000"
2142,Amazon,"Seattle, WA ",11/29/18,L6,Privacy,,"$195,000"
2143,Facebook,"Menlo Park, CA ",11/29/18,L6 Product Manager,ML / AI,,"$530,000"
2144,Square,"San Francisco, CA ",11/26/18,Level 5,Web Development (Front-End),,"$250,000"
2145,Amazon,"Seattle, WA ",11/26/18,L6,Full Stack,,"$240,000"
2146,Microsoft,"Seattle, WA ",11/25/18,PM 1,Web Development (Front-End),,"$109,000"
2147,Google,"Sunnyvale, CA ",11/24/18,PM 1,Full Stack,,"$215,000"
2148,Qualcomm,"San Jose, CA ",11/24/18,Manager,Telecom,,"$225,000"
2149,Amazon,"Seattle, WA ",11/23/18,L6,Consumer,,"$244,000"
2150,Google,"Zurich, ZH, Switzerland ",11/22/18,L5,Enterprise,,"$275,000"
2151,Microsoft,"Cambridge, EN, United Kingdom ",11/21/18,61,All,,"$140,000"
2152,Amazon,"Seattle, WA ",11/20/18,L6,DevOps,,"$187,000"
2153,Microsoft,"Seattle, WA ",11/17/18,59,Full Stack,,"$154,000"
2154,Microsoft,"Seattle, WA ",11/17/18,59,Full Stack,,"$154,000"
2155,Salesforce,"San Francisco, CA ",11/17/18,9,DevOps,,"$402,000"
2156,Salesforce,"Herndon, VA ",11/16/18,9,Infra,,"$295,000"
2157,Microsoft,"Redmond, WA ",11/15/18,64,Game,,"$235,000"
2158,Microsoft,"Redmond, WA ",11/15/18,66,Full Stack,,"$525,000"
2159,Pinterest,"Seattle, WA ",11/15/18,L4,Full Stack,,"$310,000"
2160,amazon,"Dubai, DU, United Arab Emirates ",11/13/18,L6,Full Stack,,"$140,000"
2161,Microsoft,"Seattle, WA ",11/10/18,64,ML / AI,,"$319,000"
2162,Salesforce,"San Francisco, CA", 11/9/18,Senior Product Manager,Google,,"$200,000"
2163,Amazon,"Seattle, WA", 11/9/18,L7,Mobile (iOS + Android),,"$500,000"
2164,Microsoft,"Bellevue, WA", 11/8/18,62,ML / AI,,"$168,000"
2165,Samsung,"San Jose, CA", 11/8/18,L5,Hardware,,"$245,000"
2166,Microsoft,"Sunnyvale, CA", 11/8/18,66,Full Stack,,"$363,000"
2167,Uber,"San Francisco, CA", 11/7/18,Group Product Manager (GPM),ML / AI,,"$815,000"
2168,Uber,"San Francisco, CA", 11/6/18,Senior PM 2,Distributed Systems (Back-End),,"$175,000"
2169,Microsoft,"Redmond, WA", 11/6/18,L66 Principal PM Manager,Azure Cloud,,"$325,000"
2170,Amazon,"Seattle, WA", 11/4/18,L7,BD,,"$259,000"
2171,Facebook,"New York, NY", 11/4/18,E5,N/A,,"$300,000"
2172,Amazon,"New York, NY", 11/2/18,L6,Product,,"$140,000"
2173,Microsoft,"Seattle, WA", 11/2/18,59,Distributed Systems (Back-End),,"$160,000"
2174,Microsoft,"Redmond, WA", 11/2/18,65,Hardware Infrastructure,,"$296,000"
2175,Indeed,"Austin, TX", 11/2/18,2,Full Stack,,"$170,000"
2176,Google,"Mountain View, CA", 11/1/18,PM 1,ML / AI,,"$210,000"
2177,Oracle,"Redwood City, CA,", 11/1/18,IC-5,PaaS,,"$240,000"
2178,Google,"Zurich, ZH, Switzerland", 11/1/18,APM1,Web Development (Front-End),,"$171,000"
2179,Apple,"San Francisco, CA", 11/1/18,ICT3,iOS,,"$280,000"
2180,Google,"Mountain View, CA ",10/31/18,L4,Full Stack,,"$275,000"
2181,Salesforce,"San Francisco, CA ",10/31/18,Senior Product Manager,Full Stack,,"$238,000"
2182,Adobe,"Austin, TX ",10/31/18,L1,API Development (Back-End),,"$174,000"
2183,Atlassian,"Sydney, NS, Australia ",10/31/18,Group Manager,Enterprise Software,,"$292,000"
2184,Amazon,"Seattle, WA ",10/31/18,L6,ML / AI,,"$400,000"
2185,Microsoft,"Seattle, WA ",10/31/18,61,Distributed Systems (Back-End),,"$218,000"
2186,Microsoft,"Seattle, WA ",10/31/18,59,DevOps,,"$173,000"
2187,Microsoft,"Seattle, WA ",10/31/18,63,Full Stack,,"$200,000"
2188,Linkedin,"Sunnyvale, CA ",10/31/18,Sr Product Manager,Product Management,,"$315,000"
2189,Microsoft,"Redmond, WA ",10/30/18,65,Full Stack,,"$340,000"
2190,Mi,"Seattle, WA ",10/29/18,64,Distributed Systems (Back-End),,"$230,000"
2191,Amazon,"New York, NY ",10/28/18,L7,Product,,"$380,000"
2192,Amazon,"Sydney, NS, Australia ",10/28/18,Director,Innovation,,"$250,000"
2193,Microsoft,"Seattle, WA ",10/27/18,62,Web Platform,,"$183,000"
2194,Microsoft,"Seattle, WA ",10/27/18,60,PM,,"$155,000"
2195,Comcast,"Sunnyvale, CA ",10/26/18,Executive Director,Mobile (iOS + Android),,"$515,000"
2196,Red Hat,"Boston, MA ",10/25/18,Senior Principal,Cloud,,"$231,000"
2197,NerdWallet,"San Francisco, CA ",10/25/18,Product Manager,Product,,"$160,000"
2198,Google,"Mountain View, CA ",10/24/18,L5,Web Development (Front-End),,"$300,000"
2199,Uber,"San Francisco, CA ",10/24/18,Senior PM 1,ML / AI,,"$490,000"
2200,Microsoft,"Redmond, WA ",10/23/18,65,Distributed Systems (Back-End),,"$270,000"
2201,Salesforce,"San Francisco, CA ",10/22/18,Director,IT,,"$340,000"
2202,Mi,"Bellevue, WA ",10/21/18,L64,ML / AI,,"$220,000"
2203,Facebook,"Menlo Park, CA ",10/20/18,L5 Product Manager,ML / AI,,"$345,000"
2204,Google,"San Francisco, CA ",10/20/18,T5,iOS,,"$350,000"
2205,Citrix Systems Inc,"San Francisco, CA ",10/19/18,VP,Full Stack,,"$260,000"
2206,Amazon,"Seattle, WA ",10/19/18,L7,Web Development (Front-End),,"$430,000"
2207,IBM,"Dallas, TX ",10/18/18,Band 9,Cloud,,"$157,000"
2208,Microsoft,"Redmond, WA ",10/18/18,63,Networking,,"$193,000"
2209,Uber,"San Francisco, CA ",10/18/18,5a,other,,"$430,000"
2210,Amazon,"Seattle, WA ",10/17/18,L7,iOS,,"$350,000"
2211,Google,"San Francisco, CA ",10/16/18,L5,Security,,"$350,000"
2212,Microsoft,"Seattle, WA ",10/14/18,59,Distributed Systems (Back-End),,"$141,000"
2213,Amazon,"Seattle, WA ",10/13/18,L7,Full Stack,,"$700,000"
2214,Intuit,"Mountain View, CA ",10/11/18,Senior PM,Web Development (Front-End),,"$250,000"
2215,Intuit,"Mountain View, CA ",10/11/18,Group PM,Distributed Systems (Back-End),,"$350,000"
2216,Microsoft,"Seattle, WA ",10/11/18,68,Distributed Systems (Back-End),,"$660,000"
2217,Google,"Seattle, WA ",10/10/18,Senior Product Manager,Security,,"$740,000"
2218,Uber,"San Francisco, CA", 10/9/18,L4,Full Stack,,"$340,000"
2219,Amazon,"Seattle, WA", 10/8/18,L5,DevOps,,"$140,000"
2220,Walmart Labs,"Sunnyvale, CA", 10/7/18,L4,Full Stack,,"$170,000"
2221,Hulu,"Santa Monica, CA", 10/7/18,Senior Product Manager,Other,,"$240,000"
2222,ADP,"Roseland, NJ", 10/6/18,VP-H,Full Stack,,"$316,000"
2223,Microsoft,"Redmond, WA", 10/5/18,67,DevOps,,"$500,000"
2224,Uber,"San Francisco, CA", 10/4/18,5b,Product management,,"$730,000"
2225,Groupon,"Chicago, IL", 10/4/18,L4,Product manager,,"$140,000"
2226,Workday,"Pleasanton, CA", 10/4/18,P2,Full Stack,,"$120,000"
2227,Microsoft,"Seattle, WA", 10/4/18,60,Web,,"$168,000"
2228,Microsoft,"Redmond, WA", 10/2/18,59,API Development (Back-End),,"$145,000"
2229,Salesforce,"San Francisco, CA", 10/1/18,Senior Director,Full Stack,,"$310,000"
2230,Tableau Software,"Palo Alto, CA", 10/1/18,Product Manager,Full Stack,,"$195,000"
2231,Intel,"Chandler, AZ", 10/1/18,9,Product Manager,,"$240,000"
2232,Intel,"Chandler, AZ", 10/1/18,9,Product Owner,,"$240,000"
2233,amazon,"Seattle, WA", 10/1/18,7,Security,,"$350,000"
2234,Amazon,"Seattle, WA", 10/1/18,7,Full Stack,,"$326,000"
2235,Google,"Seattle, WA", 9/30/18,L4,Ad measurement,,"$296,000"
2236,Amazon,"Seattle, WA", 9/30/18,L6,Product,,"$300,000"
2237,Amazon,"Seattle, WA", 9/29/18,6,Distributed Systems (Back-End),,"$175,000"
2238,Microsoft,"Redmond, WA", 9/29/18,64,Distributed Systems (Back-End),,"$174,000"
2239,Expedia,"Seattle, WA", 9/29/18,M,Product,,"$200,000"
2240,Salesforce,"San Francisco, CA", 9/29/18,Senior Director,Web Development (Front-End),,"$350,000"
2241,Amazon,"Seattle, WA", 9/29/18,L6,Product,,"$180,000"
2242,SAP,"Palo Alto, CA", 9/29/18,Principal,Full Stack,,"$230,000"
2243,Google,"San Francisco, CA", 9/29/18,T6,Android,,"$150,000"
2244,Target,"Minneapolis, MN", 9/29/18,Lead,Distributed Systems (Back-End),,"$170,000"
2245,Groupon,"Chicago, IL", 9/29/18,4,Full Stack,,"$120,000"
2246,Amazon,"Seattle, WA", 9/29/18,L6,Web Development (Front-End),,"$200,000"
2247,Amazon,"Seattle, WA", 9/28/18,L6,Last Mile Experience,,"$350,000"
2248,Salesforce,"San Francisco, CA", 9/28/18,Senior Product Manager,Product,,"$210,000"
2249,Intuit,"Mountain View, CA", 9/28/18,Product Manager II,Web Development (Front-End),,"$200,000"
2250,Microsoft,"Seattle, WA", 9/28/18,Principal PM,ML / AI,,"$400,000"
2251,Amazon,"Seattle, WA", 9/28/18,L6,pm,,"$230,000"
2252,Google,"Seattle, WA", 9/28/18,L7,Android,,"$400,000"
2253,VMware,"Palo Alto, CA", 9/28/18,Senior product manager,Full Stack,,"$204,000"
2254,Amazon,"Seattle, WA", 9/28/18,L6,Technical Product Management,,"$214,000"
2255,Google,"Seattle, WA", 9/28/18,L6,Desktop,,"$390,000"
2256,Amazon,"Seattle, WA", 9/27/18,L7,Voice,,"$425,000"
2257,Microsoft,"Redmond, WA", 9/27/18,67,BAG,,"$374,000"
2258,Microsoft,"Seattle, WA", 9/27/18,59,Distributed Systems (Back-End),,"$106,000"
2259,Uber,"San Francisco, CA", 9/27/18,L5,Full Stack,,"$374,000"
2260,Microsoft,"Seattle, WA", 9/26/18,59,Security,,"$156,000"
2261,Splunk,"Seattle, WA", 9/26/18,P4,Full Stack,,"$260,000"
2262,Ernst and young,"Orlando, FL", 9/26/18,1,None,,"$60,000"
2263,Microsoft,"Redmond, WA", 9/26/18,62,Web Development (Front-End),,"$159,000"
2264,Google,"San Francisco, CA", 9/26/18,Group Product Manager,Ads,,"$887,000"
2265,TripAdvisor,"Boston, MA", 9/26/18,Staff,Web Development (Front-End),,"$157,000"
2266,Wayfair,"Boston, MA", 9/26/18,L2,Distributed Systems (Back-End),,"$94,000"
2267,Amazon,"Seattle, WA", 9/25/18,L6,iOS,,"$250,000"
2268,Facebook,"Seattle, WA", 9/25/18,L5 Product Manager,Pm,,"$310,000"
2269,Ibm,"San Francisco, CA", 9/25/18,7,ML / AI,,"$140,000"
2270,IBM,"San Francisco, CA", 9/25/18,7,ML / AI,,"$140,000"
2271,Wayfair,"Boston, MA", 9/24/18,L2,Distributed Systems (Back-End),,"$94,000"
2272,Facebook,"Seattle, WA", 9/24/18,L3,Web,,"$160,000"
2273,Google,"Mountain View, CA", 9/23/18,Associate Product Manager 1,Product Management,,"$163,000"
2274,Google,"Mountain View, CA", 9/23/18,L6,Game Development,,"$230,000"
2275,Electronic Arts,"Redwood City, CA", 9/23/18,Senior Director,Game Development,,"$230,000"
2276,Microsoft,"Seattle, WA", 9/23/18,59,Augmented Reality,,"$148,000"
2277,Amazon,"Seattle, WA", 9/22/18,L6,Sales and Marketing,,"$233,000"
2278,Amazon,"Seattle, WA", 9/22/18,L6,Distributed Systems (Back-End),,"$203,000"
2279,Amazon,"Seattle, WA", 9/22/18,L6,Web Development (Front-End),,"$214,000"
2280,Esri,"Redlands, CA", 9/22/18,L2,Web,,"$185,000"
2281,Oracle,"Sunnyvale, CA", 9/21/18,Director,ML / AI,,"$220,000"
2282,Oracle,"Redwood City, CA", 9/21/18,Director,ML / AI,,"$200,000"
2283,Amazon,"Seattle, WA", 9/21/18,L6,Product manager,,"$295,000"
2284,Uber,"Pittsburgh, PA", 9/21/18,PM 2,"self driving, simulation",,"$391,000"
2285,Amazon,"Seattle, WA", 9/21/18,7,PM,,"$350,000"
2286,Microsoft,"Fort Lauderdale, FL", 9/21/18,63,Support,,"$162,000"
2287,Amazon,"Luxembourg, LU, Luxembourg", 9/21/18,Senior Product Manager,Web Development (Front-End),,"$155,000"
2288,LinkedIn,"Sunnyvale, CA", 9/20/18,Senior Product Manager,ML / AI,,"$300,000"
2289,Oath,"Sunnyvale, CA", 9/20/18,IC4,Advertising,,"$198,000"
2290,Amazon,"Bellevue, WA", 9/19/18,L7,Storage,,"$510,000"
2291,Coinbase,"San Francisco, CA", 9/19/18,2,Future stuff,,"$745,000"
2292,Bank of America Merrill Lynch,"Pune, MH, India", 9/19/18,Vic,Networking,,"$100,000"
2293,Amazon,"Seattle, WA", 9/19/18,L7,Product leader,,"$320,000"
2294,Amazon,"Seattle, WA", 9/19/18,L7,Product leader,,"$320,000"
2295,Microsoft,"Redmond, WA", 9/18/18,63,AR,,"$222,000"
2296,Netflix,"Los Gatos, CA", 9/18/18,5,Full Stack,,"$400,000"
2297,Amazon,"Seattle, WA", 9/17/18,L6,Infrastructure,,"$189,000"
2298,Google,"Mountain View, CA", 9/17/18,L4,General,,"$200,000"
2299,Microsoft,"Seattle, WA", 9/17/18,63,ML / AI,,"$225,000"
2300,Qualcomm,"San Diego, CA", 9/17/18,Staff,ML / AI,,"$227,000"
2301,Amazon,"Seattle, WA", 9/16/18,Senior Product Manager,Product,,"$210,000"
2302,Amazon,"Seattle, WA", 9/16/18,L5,Retail,,"$144,000"
2303,Microsoft,"Seattle, WA", 9/16/18,65,iOS,,"$270,000"
2304,Amazon,"New York, NY", 9/13/18,L6,Advertising,,"$245,000"
2305,Microsoft,"Seattle, WA", 9/13/18,66,Program Management,,"$380,000"
2306,Microsoft,"Seattle, WA", 9/13/18,61,ML / AI,,"$150,000"
2307,Intuit,"Plano, TX", 9/12/18,Director,Full Stack,,"$373,000"
2308,Amazon,"Seattle, WA", 9/12/18,L6,Mobile (iOS + Android),,"$385,000"
2309,Microsoft,"Hyderabad, TS, India", 9/11/18,61,Mobile (iOS + Android),,"$50,000"
2310,Microsoft,"Toronto, ON, Canada", 9/11/18,60,Online,,"$110,000"
2311,Salesforce,"San Francisco, CA", 9/11/18,Director,Product,,"$302,000"
